method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,history_valid_ratio_count,history_valid_ratio_mean,history_valid_ratio_median,history_valid_ratio_p95,history_valid_ratio_max,history_valid_ratio_min,history_valid_ratio_std,history_valid_ratio_nan_count,history_valid_ratio_inf_count,inactive_forwarded_count_count,inactive_forwarded_count_mean,inactive_forwarded_count_median,inactive_forwarded_count_p95,inactive_forwarded_count_max,inactive_forwarded_count_min,inactive_forwarded_count_std,inactive_forwarded_count_nan_count,inactive_forwarded_count_inf_count,delta_norm_1s_count,delta_norm_1s_mean,delta_norm_1s_median,delta_norm_1s_p95,delta_norm_1s_max,delta_norm_1s_min,delta_norm_1s_std,delta_norm_1s_nan_count,delta_norm_1s_inf_count,logvar_xy_1s_count,logvar_xy_1s_mean,logvar_xy_1s_median,logvar_xy_1s_p95,logvar_xy_1s_max,logvar_xy_1s_min,logvar_xy_1s_std,logvar_xy_1s_nan_count,logvar_xy_1s_inf_count,logvar_xy_1s_span,delta_norm_2s_count,delta_norm_2s_mean,delta_norm_2s_median,delta_norm_2s_p95,delta_norm_2s_max,delta_norm_2s_min,delta_norm_2s_std,delta_norm_2s_nan_count,delta_norm_2s_inf_count,logvar_xy_2s_count,logvar_xy_2s_mean,logvar_xy_2s_median,logvar_xy_2s_p95,logvar_xy_2s_max,logvar_xy_2s_min,logvar_xy_2s_std,logvar_xy_2s_nan_count,logvar_xy_2s_inf_count,logvar_xy_2s_span,delta_norm_4s_count,delta_norm_4s_mean,delta_norm_4s_median,delta_norm_4s_p95,delta_norm_4s_max,delta_norm_4s_min,delta_norm_4s_std,delta_norm_4s_nan_count,delta_norm_4s_inf_count,logvar_xy_4s_count,logvar_xy_4s_mean,logvar_xy_4s_median,logvar_xy_4s_p95,logvar_xy_4s_max,logvar_xy_4s_min,logvar_xy_4s_std,logvar_xy_4s_nan_count,logvar_xy_4s_inf_count,logvar_xy_4s_span,projected_std_radial_count,projected_std_radial_mean,projected_std_radial_median,projected_std_radial_p95,projected_std_radial_max,projected_std_radial_min,projected_std_radial_std,projected_std_radial_nan_count,projected_std_radial_inf_count,projected_std_relvel_count,projected_std_relvel_mean,projected_std_relvel_median,projected_std_relvel_p95,projected_std_relvel_max,projected_std_relvel_min,projected_std_relvel_std,projected_std_relvel_nan_count,projected_std_relvel_inf_count
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,accel_decel,high,22803,0.7117287203210809,0.8999999761581421,1.0,1.0,0.05000000074505806,0.3379114180596822,0,0,3506,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22803,0.9009633936789353,0.8998250365257263,1.483733057975769,1.8455866575241089,0.010264997370541096,0.3469062882487213,0,0,45606,-4.744028835150573,-5.0,-3.195006847381592,0.08304017037153244,-5.0,0.6529073204383753,0,0,5.083040170371532,22803,2.6793440068425296,2.7264320850372314,4.274271011352539,6.000339031219482,0.03302863612771034,0.9325704234116986,0,0,45606,-4.251228731783069,-5.0,-1.71095871925354,0.6451944708824158,-5.0,1.1543882916590242,0,0,5.645194470882416,22803,5.541147254262825,5.4485626220703125,9.00885810852042,14.434408187866211,0.0539904348552227,2.0151072573064392,0,0,45606,-3.3373765804225637,-3.412769317626953,-1.002140998840332,2.2027933597564697,-5.0,1.391834827436321,0,0,7.20279335975647,3506,0.09984071745074483,0.08208499848842621,0.17002055048942566,0.6265484690666199,0.08208498358726501,0.054717073110526204,0,0,3506,0.09881569093005084,0.08208499848842621,0.17815995961427689,0.74607253074646,0.08208498358726501,0.05157061063193319,0,0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,crossing_or_sudden_threat,high,13310,0.7051690461017488,0.8500000238418579,1.0,1.0,0.05000000074505806,0.3370758997587838,0,0,2224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13310,0.9520811645742324,0.9737949371337891,1.571421515941619,1.9191608428955078,0.009551608934998512,0.35904460915070835,0,0,26620,-4.776611167396217,-5.0,-3.405235767364502,-0.49550920724868774,-5.0,0.5928454698770786,0,0,4.504490792751312,13310,2.7268433904430633,2.6991536617279053,4.33544921875,6.020007610321045,0.07599320262670517,0.9529192028489721,0,0,26620,-4.366615849653865,-5.0,-1.9839860200881958,0.26728254556655884,-5.0,1.0640683331507048,0,0,5.267282545566559,13310,5.783030030097194,5.548164367675781,9.458997821807861,14.423866271972656,0.08899756520986557,2.1424556099914756,0,0,26620,-3.31863670006267,-3.418126106262207,-1.0455704450607308,1.6778712272644043,-5.0,1.3426300357526733,0,0,6.677871227264404,2224,0.09314661228479884,0.08208499848842621,0.14523953199386597,0.5116341710090637,0.08208498358726501,0.038093196558946045,0,0,2224,0.09078152444910445,0.08208499848842621,0.13464404121041293,0.3532552719116211,0.08208498358726501,0.030542921407435485,0,0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,sinusoidal_lateral,high,33637,0.7239111696246765,0.949999988079071,1.0,1.0,0.05000000074505806,0.33260314820553016,0,0,5476,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33637,0.9124611254084065,0.9317842125892639,1.4598889350891113,1.9469666481018066,0.006563220638781786,0.33434411729272673,0,0,67274,-4.801639395494097,-5.0,-3.5246074199676514,0.13646048307418823,-5.0,0.5607992489252108,0,0,5.136460483074188,33637,2.680562912754314,2.7002763748168945,4.2725314140319774,5.934699535369873,0.04557504132390022,0.9592281727185714,0,0,67274,-4.321951866069664,-5.0,-1.968817114830017,0.6653063893318176,-5.0,1.068827174343895,0,0,5.665306389331818,33637,5.60864384251225,5.506178855895996,9.217645645141602,15.036391258239746,0.08092371374368668,2.1344533420316947,0,0,67274,-3.312255053438507,-3.326047420501709,-1.0683050155639648,2.136808395385742,-5.0,1.3895492324720904,0,0,7.136808395385742,5476,0.0926846145639309,0.08208499848842621,0.15436528623104095,0.5639657974243164,0.08208498358726501,0.036719937593704156,0,0,5476,0.09313245618088652,0.08208499848842621,0.16548573970794678,0.6524366736412048,0.08208498358726501,0.03923933232021668,0,0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,linear,high,14556,0.705125034760912,0.8500000238418579,1.0,1.0,0.05000000074505806,0.33606731175973414,0,0,2397,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14556,0.8930319382338963,0.9286971092224121,1.3214409351348877,1.8933308124542236,0.01400703750550747,0.3008060778476887,0,0,29112,-4.6593564932459035,-5.0,-2.9501092433929443,-0.12675637006759644,-5.0,0.7422240474052705,0,0,4.873243629932404,14556,2.639560326017638,2.7067418098449707,3.9367873668670654,5.727657318115234,0.0766051709651947,0.8593466917757774,0,0,29112,-4.118718556921819,-5.0,-1.664393663406372,0.4328310489654541,-5.0,1.18409855659583,0,0,5.432831048965454,14556,5.561950175999145,5.579186916351318,8.587043762207031,13.170940399169922,0.18774884939193726,1.889314429841817,0,0,29112,-3.2082962079361574,-3.089019775390625,-0.9267253875732422,1.6962683200836182,-5.0,1.4456280592911763,0,0,6.696268320083618,2397,0.11196382146392407,0.08208499848842621,0.23807649016380295,0.7358430027961731,0.08208498358726501,0.07039046848186929,0,0,2397,0.11363487079907418,0.08208499848842621,0.240690231323242,0.7495067715644836,0.08208498358726501,0.0697142437362874,0,0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,ar1_velocity,high,21402,0.7000140177731594,0.8500000238418579,1.0,1.0,0.05000000074505806,0.3389138956028974,0,0,3193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21402,0.8838672116464085,0.9024255871772766,1.3989781141281128,1.9421697854995728,0.019255097955465317,0.32100598961177,0,0,42804,-4.730648969113931,-5.0,-3.1615208148956304,-0.09491796046495438,-5.0,0.6537801405438456,0,0,4.905082039535046,21402,2.6622467572033983,2.669645071029663,4.121335029602051,6.013499736785889,0.024808887392282486,0.9062749820920233,0,0,42804,-4.130938084411479,-5.0,-1.6854421854019175,0.507363498210907,-5.0,1.1688405240418207,0,0,5.507363498210907,21402,5.616705634623297,5.599415302276611,8.666028022766113,14.966631889343262,0.055522557348012924,1.9285976210639069,0,0,42804,-3.0619590152891396,-2.9610722064971924,-0.6270487308502197,1.797306776046753,-5.0,1.520272961445909,0,0,6.797306776046753,3193,0.10324737495887701,0.08208499848842621,0.23978637158870697,0.5895150303840637,0.08208498358726501,0.058465925530100285,0,0,3193,0.10066330015677999,0.08208499848842621,0.22419774532318115,0.5729279518127441,0.08208498358726501,0.05025138120342144,0,0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,sinusoidal_lateral,medium,704,0.6421164779246531,0.699999988079071,1.0,1.0,0.05000000074505806,0.34379389382400594,0,0,133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,704,0.8588516142176972,0.8864417672157288,1.4045422077178955,1.7339684963226318,0.06396418064832687,0.352147956150188,0,0,1408,-4.833052096084099,-5.0,-4.134103846549989,-0.7463657855987549,-5.0,0.6451940305163834,0,0,4.253634214401245,704,2.4294810697267,2.668691873550415,3.911885774135591,4.772687911987305,0.1645975410938263,1.0215403196506467,0,0,1408,-4.24492308606436,-4.76934289932251,-2.2099783420562744,-0.07338069379329681,-5.0,1.0513322984324909,0,0,4.926619306206703,704,4.665965496170842,4.640416145324707,8.44994797706604,10.1034574508667,0.09354930371046066,2.142681048885168,0,0,1408,-3.3763978418640117,-3.7421936988830566,-0.5349154293537141,1.2197259664535522,-5.0,1.581924435103321,0,0,6.219725966453552,133,0.09489556575628151,0.08208499848842621,0.09205607324838638,0.5319380760192871,0.08208499103784561,0.06831148062701585,0,0,133,0.09496419333425679,0.08208499848842621,0.08964410424232483,0.5569765567779541,0.08208499103784561,0.071408351779774,0,0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,accel_decel,medium,690,0.7118115948432165,1.0,1.0,1.0,0.05000000074505806,0.37286830840550617,0,0,129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,690,0.8479608721383239,0.8954842686653137,1.391170859336853,1.7236632108688354,0.038978978991508484,0.3376065137619671,0,0,1380,-4.763205079858502,-5.0,-2.9938316345214844,0.013780288398265839,-5.0,0.7121669234723137,0,0,5.013780288398266,690,2.8463590199532716,2.843851327896118,4.023128032684326,5.00937032699585,0.5759638547897339,0.7959324711788437,0,0,1380,-4.200452488736398,-5.0,-1.272816073894502,0.513846755027771,-5.0,1.2310972555842454,0,0,5.513846755027771,690,5.991708189335422,6.201428651809692,8.954317092895508,10.185091018676758,1.1686040163040161,1.7712754633647532,0,0,1380,-3.432810927387597,-3.374594211578369,-1.0711865425109863,1.2492127418518066,-5.0,1.4587814433068897,0,0,6.249212741851807,129,0.09052245896454006,0.08208499848842621,0.16103814542293549,0.18051111698150635,0.08208499103784561,0.0242616957384036,0,0,129,0.08695545521124388,0.08208499848842621,0.11761224269866943,0.14235232770442963,0.08208498358726501,0.013676839984071336,0,0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,ar1_velocity,medium,1221,0.5826781330955116,0.6000000238418579,1.0,1.0,0.05000000074505806,0.35968652897290615,0,0,222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1221,0.8966952758436194,0.9065559506416321,1.3798524141311646,1.6239722967147827,0.02848404459655285,0.30986295443840156,0,0,2442,-4.460566471712961,-5.0,-2.3849576950073255,-0.029103942215442657,-5.0,0.9237218723168067,0,0,4.970896057784557,1221,2.560495035910489,2.5421175956726074,4.329794406890869,5.728451251983643,0.24343423545360565,0.9043419424512943,0,0,2442,-3.861471871591427,-4.660905838012695,-1.0527547121047975,0.5412201881408691,-5.0,1.4151060971422225,0,0,5.541220188140869,1221,5.102439786058093,4.823035717010498,8.03082275390625,14.203832626342773,1.774821400642395,1.7772243710055,0,0,2442,-2.6914940046750613,-2.7388728857040405,-0.25943450331688833,1.4679045677185059,-5.0,1.4012907998715773,0,0,6.467904567718506,222,0.13457743159017047,0.08208499848842621,0.2596764340996739,0.6420362591743469,0.08208499103784561,0.09056988101450385,0,0,222,0.14477155146163864,0.08208499848842621,0.3031511545181273,0.6020881533622742,0.08208499103784561,0.09612022806465938,0,0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,linear,medium,129,0.4406976751809896,0.20000000298023224,1.0,1.0,0.05000000074505806,0.41022622806089637,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,129,0.9239591451924901,1.0301063060760498,1.375022292137146,1.3916850090026855,0.11325954645872116,0.3986866461542347,0,0,258,-4.322087046018867,-5.0,-1.133302092552185,-0.5627052187919617,-5.0,1.2862590258257196,0,0,4.437294781208038,129,3.0037742222464363,3.1578290462493896,4.201056480407715,4.4281439781188965,0.16616418957710266,1.0052644545033238,0,0,258,-3.744636373334499,-4.303881645202637,-0.5275916457176208,0.003059517592191696,-5.0,1.5463017895940252,0,0,5.003059517592192,129,5.493968215792678,5.7372050285339355,8.227472305297852,8.370522499084473,0.4240858852863312,1.8823809861712084,0,0,258,-3.098281008559604,-2.8172234296798706,-1.068763256072998,-0.4245971441268921,-5.0,1.3952013719906426,0,0,4.575402855873108,24,0.16441615484654903,0.09232750162482262,0.5222985148429871,0.5222985148429871,0.08208499103784561,0.1420801184489366,0,0,24,0.1695011965930462,0.10528237372636795,0.5184959769248962,0.5184959769248962,0.08208499103784561,0.14194391962303646,0,0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,crossing_or_sudden_threat,medium,285,0.574736843022861,0.44999998807907104,1.0,1.0,0.05000000074505806,0.4196410533069568,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,285,0.876461996216523,0.9780657887458801,1.2766510725021363,1.4289731979370117,0.11304759979248047,0.3007333347054609,0,0,570,-4.515028221042533,-5.0,-1.9299752712249756,-0.30870503187179565,-5.0,0.9701841057310167,0,0,4.691294968128204,285,2.565508376924615,2.572953939437866,3.7439887046813967,4.058395862579346,0.3407561779022217,0.8366755203946789,0,0,570,-3.8488942365113057,-4.517075061798096,-1.171847939491272,0.0703781396150589,-5.0,1.3609088341932452,0,0,5.070378139615059,285,5.30721711108559,4.881267547607422,8.768781852722169,11.255990028381348,2.261556625366211,1.8919984179427418,0,0,570,-2.7582185136889548,-2.6532264947891235,0.025824619457125664,0.9744935035705566,-5.0,1.4040226681859709,0,0,5.974493503570557,48,0.12086765840649605,0.08208499848842621,0.45298134610056806,0.6372861266136169,0.08208499103784561,0.1336180951135206,0,0,48,0.12757893512025476,0.08208499848842621,0.5085906144231549,0.7168607115745544,0.08208499103784561,0.15253448024602861,0,0
