policy_name,scenario,episode_id,success,collision,near_miss,mean_min_distance,min_distance,progress,mean_time,episode_length,threat_valid_rate,planned_cpa_min,planned_cpa_mean,planned_ttc_min,planned_ttc_mean,replacement_count,spawn_count,remove_count,mean_active_obstacle_count,max_active_obstacle_count,min_active_obstacle_count,init_collision,out_of_bounds,out_of_bounds_count,nan_or_crash,turn_time,threat_obstacle_id,planned_cpa_to_threat,planned_ttc_to_threat
random,eval_flow_id,17,0,0,0,8.713027556419373,3.601696729660034,0.13708607030306946,100.0,500,1.0,0.3529525101184845,2.2045111656188965,0.0,0.2063942849636078,56,61,56,5.0,5,5,0,0,0,0,,61,0.35295252500071156,5.314905952555776
random,eval_flow_id,18,0,0,0,7.849051245689392,4.31636381149292,0.004859492929435748,100.0,500,1.0,0.36660587787628174,1.8856297731399536,0.0,1.0361709594726562,95,103,95,8.0,8,8,0,0,0,0,,95,0.36660587853218984,7.897065658618265
random,eval_flow_id,19,0,0,0,8.155037070274354,4.757431983947754,0.11729086214574293,100.0,500,1.0,0.6537061929702759,2.1686360836029053,0.0,0.5082789063453674,128,135,128,7.0,7,7,0,0,0,0,,118,0.6537061664079644,6.054492163377297
random,eval_flow_id,20,0,0,0,7.810388449192047,3.7899510860443115,0.18216705930859728,100.0,500,1.0,0.4183349907398224,1.544197678565979,0.0,0.3834901452064514,114,122,114,8.0,8,8,0,0,0,0,,127,0.4183350012467608,4.138337144561415
random,eval_flow_id,21,0,0,0,8.943727862358093,5.5856099128723145,0.1066197939914452,100.0,500,1.0,0.8601193428039551,1.5442909002304077,0.0,0.6226633787155151,90,95,90,5.0,5,5,0,0,0,0,,95,0.8601193323137365,5.948331872022209
random,eval_flow_id,22,0,0,0,7.11740103340149,2.8767483234405518,0.3574265793187943,100.0,500,1.0,0.732162594795227,1.883266806602478,0.0,0.2951522767543793,74,79,74,5.0,5,5,0,0,0,0,,75,0.7321625872900263,5.3149442479046485
random,eval_flow_id,23,0,0,0,8.002796255111694,4.631155490875244,0.06402562542040628,100.0,500,1.0,0.4995848834514618,1.147405982017517,0.0,2.0812509059906006,77,83,77,6.0,6,6,0,0,0,0,,83,0.4995848890965805,6.4869706011291175
random,eval_flow_id,24,0,0,0,8.364008629798889,3.7316641807556152,0.0,100.0,500,1.0,0.4469206929206848,2.1250479221343994,0.0,0.10392645746469498,90,97,90,7.0,7,7,0,0,0,0,,89,0.44692068585878875,4.159837884388713
random,eval_flow_id,25,0,0,0,7.388655138969422,2.275845527648926,0.030783026709050802,100.0,500,1.0,0.6241641044616699,2.06301212310791,0.0,2.332495927810669,80,87,80,7.0,7,7,0,0,0,0,,90,0.6241640944327949,7.661107651894493
random,eval_flow_id,26,0,0,0,7.639849514007568,4.842628479003906,0.046574479792881894,100.0,500,1.0,0.4301166236400604,1.7397520542144775,0.0,0.7242498993873596,115,123,115,8.0,8,8,0,0,0,0,86.2999680309616,97,0.4301166336249066,8.597674838022364
random,eval_flow_id,27,0,0,0,8.432426893234252,5.869699478149414,0.05578846075956127,100.0,500,1.0,0.6912299394607544,1.970802664756775,0.0,0.3707834780216217,94,100,94,6.0,6,6,0,0,0,0,,93,0.6912299462879881,6.53804007983638
random,eval_flow_id,28,0,0,0,7.469703938007354,3.967653512954712,0.12242295843210817,100.0,500,1.0,1.1122326850891113,2.3860549926757812,0.0,1.8787835836410522,103,109,103,6.0,6,6,0,0,0,0,,109,1.1122327321391197,4.306589250360691
random,eval_flow_id,29,0,0,0,7.842004927635193,5.115272045135498,0.08929829495843945,100.0,500,1.0,0.45709583163261414,1.2216176986694336,0.0,1.1991260051727295,118,126,118,8.0,8,8,0,0,0,0,,128,0.4570958187790894,7.6573971459667325
random,eval_flow_id,30,0,0,0,8.331507638931274,4.929571151733398,0.040593700589102694,100.0,500,1.0,1.7068434953689575,2.3299548625946045,0.0,0.9419005513191223,68,73,68,5.0,5,5,0,0,0,0,,65,1.7068435173009742,5.691700060235965
random,eval_flow_id,31,0,0,0,8.005672046661378,4.585319519042969,0.0,100.0,500,1.0,1.8993926048278809,2.4737887382507324,0.0,0.5976191759109497,113,121,113,8.0,8,8,0,0,0,0,,124,1.8993925830603766,6.58569266769958
random,eval_flow_id,32,0,0,0,8.330190363883972,5.1511125564575195,0.029546089717536632,100.0,500,1.0,0.5328192710876465,1.7354222536087036,0.0,0.45575419068336487,95,102,95,7.0,7,7,0,0,0,0,,104,0.5328192907992879,4.7902791620441345
random,eval_flow_id,33,0,0,0,8.242634950637818,5.482910633087158,0.0,100.0,500,1.0,1.040206789970398,1.8343307971954346,0.0,0.0,70,75,70,5.0,5,5,0,0,0,0,,72,1.040206819144679,3.825199476549602
random,eval_flow_id,34,0,0,0,6.890566414356232,2.627561092376709,0.14898355105355787,100.0,500,1.0,0.7896844744682312,2.2570667266845703,0.0,0.4727760851383209,113,121,113,8.0,8,8,0,0,0,0,,122,0.7896844702432013,7.968177493510169
random,eval_flow_id,35,0,0,0,7.828658133029938,3.6987290382385254,0.2519333787814862,100.0,500,1.0,0.5855249762535095,1.884286880493164,0.0,0.5275617837905884,100,106,100,6.0,6,6,0,0,0,0,,105,0.5855250054939564,8.565370729805096
random,eval_flow_id,36,0,0,0,12.5015725812912,4.421944618225098,0.11059254057267133,100.0,500,1.0,0.5448148250579834,1.7371091842651367,0.0,1.6238590478897095,64,69,64,5.0,5,5,0,0,0,0,,70,0.5448148360087943,7.904720767672069
random,eval_flow_id,37,0,0,0,7.930878125190735,4.43578577041626,0.015714021205352133,100.0,500,1.0,0.41417810320854187,1.6666083335876465,0.0,1.1503490209579468,83,89,83,6.0,6,6,0,0,0,0,,87,0.41417810860487475,8.86128696063216
random,eval_flow_id,38,0,0,0,7.977109758377075,4.635429859161377,0.2610221562267546,100.0,500,1.0,0.9743413925170898,1.791549563407898,0.0,0.0,92,99,92,7.0,7,7,0,0,0,0,,87,0.9743413952933987,8.83596661813072
random,eval_flow_id,39,0,0,0,8.644848289489746,4.854108810424805,0.0,100.0,500,1.0,0.4820074439048767,1.3443669080734253,0.0,0.4536052644252777,79,84,79,5.0,5,5,0,0,0,0,,86,0.482007458097627,5.863704822925362
random,eval_flow_id,40,0,0,0,8.44819675731659,4.422484397888184,0.15691697685791364,100.0,500,1.0,0.5076098442077637,1.3842369318008423,0.0,0.40768107771873474,77,82,77,5.0,5,5,0,0,0,0,,81,0.5076098615388558,7.554096705575038
random,eval_flow_id,41,0,0,0,8.361243413925171,5.261889934539795,0.12981461762694768,100.0,500,1.0,0.47368481755256653,2.4284870624542236,0.0,1.0735143423080444,96,102,96,6.0,6,6,0,0,0,0,,100,0.47368481194152917,4.175187070411395
random,eval_flow_id,42,0,0,0,8.875908060073852,4.882946968078613,0.0031621574274779997,100.0,500,1.0,0.4146232306957245,2.1076366901397705,0.0,1.348862648010254,92,98,92,6.0,6,6,0,0,0,0,,104,0.4146232230782722,5.025912863057603
random,eval_flow_id,43,0,0,0,8.334243257522584,4.585373878479004,0.05734494291295825,100.0,500,1.0,0.6481717228889465,2.311495304107666,0.0,1.8787193298339844,68,73,68,5.0,5,5,0,0,0,0,,72,0.6481717463490795,3.237676627889506
random,eval_flow_id,44,0,0,0,11.749278688430786,6.348525524139404,0.0,100.0,500,1.0,0.8708994388580322,2.813983201980591,0.0,1.921461820602417,71,76,71,5.0,5,5,0,0,0,0,,77,0.8708994230557151,8.392481211277259
random,eval_flow_id,45,0,0,0,7.9435074377059935,4.689792633056641,0.10804042125780504,100.0,500,1.0,0.6554182767868042,2.3314149379730225,0.0,1.5761377811431885,67,72,67,5.0,5,5,0,0,0,0,,69,0.6554182539945477,8.290656985596534
random,eval_flow_id,46,0,0,0,7.665444053173065,3.0844573974609375,0.07161931440170191,100.0,500,1.0,0.492978572845459,2.1654233932495117,0.0,2.0361719131469727,91,97,91,6.0,6,6,0,0,0,0,,98,0.4929785761337916,6.916556092908389
random,eval_flow_id,47,0,0,0,9.907210810184479,3.880058526992798,0.18691755879329716,100.0,500,1.0,0.40915054082870483,1.812577486038208,0.0,0.3883940577507019,113,121,113,8.0,8,8,0,0,0,0,,107,0.40915055431696945,8.590045717007225
random,eval_flow_id,48,0,0,0,7.927945010185241,3.8037219047546387,0.10536347724548789,100.0,500,1.0,0.3638121783733368,0.6580557823181152,0.0,1.7383625507354736,51,56,51,5.0,5,5,0,0,0,0,,58,0.3638121915024832,8.689135976842561
random,eval_flow_id,49,0,0,0,8.252447479248048,4.5517897605896,0.07201160438788726,100.0,500,1.0,0.6612213253974915,1.8585906028747559,0.0,0.5244022011756897,74,80,74,6.0,6,6,0,0,0,0,,79,0.6612213457856947,7.481186531077588
straight_line,eval_flow_id,0,1,0,1,3.4566850718997775,1.1014069318771362,0.9782570100192399,16.8,84,1.0,1.006972312927246,2.6833248138427734,0.0,1.4776979684829712,30,36,30,6.0,6,6,0,0,0,0,,38,1.0069722802913859,3.6918575770605075
straight_line,eval_flow_id,1,0,1,0,4.612537991432917,0.34630870819091797,0.23745897100889105,4.2,21,1.0,0.3966709077358246,1.1987210512161255,0.0,2.4859509468078613,11,16,11,5.0,5,5,0,0,0,0,,2,0.39667090798266225,4.101421564593942
straight_line,eval_flow_id,2,0,1,0,5.006373352729357,0.49924540519714355,0.2962699145241803,5.2,26,1.0,0.5425721406936646,1.496806263923645,0.0,1.915711760520935,12,18,12,6.0,6,6,0,0,0,0,,12,0.5425721472276679,4.7006917991094195
straight_line,eval_flow_id,3,0,1,0,4.8952832532965616,0.5360658168792725,0.2609784322192727,4.6000000000000005,23,1.0,0.46358224749565125,1.6326754093170166,0.0,1.996246337890625,10,17,10,7.0,7,7,0,0,0,0,,0,0.4635822582741495,4.581889703097772
straight_line,eval_flow_id,4,0,1,0,5.7167413146407515,0.4905726909637451,0.3079551128991445,5.4,27,1.0,0.9007892608642578,2.3491902351379395,0.0,0.5478799343109131,7,15,7,8.0,8,8,0,0,0,0,,7,0.9007892444702267,5.042786237921893
straight_line,eval_flow_id,5,0,1,0,2.6899868029135243,0.5377304553985596,0.9431899039871865,16.2,81,1.0,0.47645869851112366,1.1557419300079346,0.0,3.0824122428894043,33,40,33,7.0,7,7,0,0,0,0,,25,0.4764587063678015,8.450744546839335
straight_line,eval_flow_id,6,0,1,0,4.201288506940559,0.44500699639320374,0.3080266710166247,5.4,27,1.0,0.5729414820671082,2.0700275897979736,0.0,2.224228858947754,12,18,12,6.0,6,6,0,0,0,0,,18,0.5729414631284407,8.019926227990249
straight_line,eval_flow_id,7,0,1,0,5.979942500591278,0.5596724152565002,0.28447853537747303,5.0,25,1.0,0.48887696862220764,1.8526467084884644,0.0,1.322795033454895,5,13,5,8.0,8,8,0,0,0,0,,9,0.4888769777546105,4.831750382979608
straight_line,eval_flow_id,8,0,1,0,4.0996451158272595,0.5273398756980896,0.2138853205210106,3.8000000000000003,19,1.0,0.5443196892738342,1.1841299533843994,0.0,0.30154457688331604,4,9,4,5.0,5,5,0,0,0,0,,4,0.5443196781114835,3.3035217391206233
straight_line,eval_flow_id,9,0,1,0,4.8167621578489035,0.5663195848464966,0.31968158034483124,5.6000000000000005,28,1.0,0.40834251046180725,2.261554002761841,0.0,1.4999570846557617,4,9,4,5.0,5,5,0,0,0,0,,1,0.4083424957374293,5.710407038103225
straight_line,eval_flow_id,10,0,1,0,3.631764751056145,0.4146997928619385,0.3315584194116941,5.800000000000001,29,1.0,0.6112971901893616,1.815526008605957,0.0,2.0996344089508057,14,22,14,8.0,8,8,0,0,0,0,2.531605130018189,15,0.6112972040868497,7.289266813668136
straight_line,eval_flow_id,11,0,1,0,3.385873877707823,0.5379382967948914,0.9432869190032862,16.2,81,1.0,0.6235927939414978,1.745344877243042,0.0,1.7775310277938843,51,59,51,8.0,8,8,0,0,0,0,,73,0.6235927763790127,6.846806008598936
straight_line,eval_flow_id,12,0,1,0,3.2461291193962096,0.5053160190582275,0.5786153922099895,10.0,50,1.0,0.5605533123016357,1.2442792654037476,0.0,1.2353774309158325,19,25,19,6.0,6,6,0,0,0,0,,14,0.560553319934085,8.521153069246097
straight_line,eval_flow_id,13,0,1,0,4.060435049674091,0.6138554811477661,0.19037008107295264,3.4000000000000004,17,1.0,0.7167330384254456,1.3240649700164795,0.0,1.968890905380249,6,13,6,7.0,7,7,0,0,0,0,,2,0.7167330627894579,4.0253562435465176
straight_line,eval_flow_id,14,0,1,0,4.017255548101205,0.5539459586143494,0.6021078911518988,10.4,52,1.0,0.5980035662651062,1.2919291257858276,0.0,3.412325859069824,19,25,19,6.0,6,6,0,0,0,0,,26,0.5980035492680934,4.661991345568978
straight_line,eval_flow_id,15,0,1,0,5.714296048102171,0.601909339427948,0.2609553398506983,4.6000000000000005,23,1.0,0.4709872007369995,1.8157522678375244,0.0,1.8262163400650024,13,21,13,8.0,8,8,0,0,0,0,,20,0.4709872136086998,6.787635799347019
straight_line,eval_flow_id,16,0,1,0,2.9105776449044547,0.38413307070732117,0.7315013009018808,12.600000000000001,63,1.0,0.39882177114486694,1.6631600856781006,0.0,0.9881088137626648,11,16,11,5.0,5,5,0,0,0,0,,11,0.39882176738019837,6.5880612531478775
straight_line,eval_flow_id,17,0,1,0,4.507020971841282,0.44371911883354187,0.2021304675970236,3.6,18,1.0,0.660897433757782,2.2394587993621826,0.0,1.3075733184814453,10,18,10,8.0,8,8,0,0,0,0,,17,0.6608974514757371,3.648356659220746
straight_line,eval_flow_id,18,0,1,0,4.823246819277604,0.4606500267982483,0.272673780572612,4.800000000000001,24,1.0,1.040198802947998,2.2825920581817627,0.0,1.236285924911499,3,8,3,5.0,5,5,0,0,0,0,,7,1.0401988144446792,4.366890187596098
straight_line,eval_flow_id,19,0,1,0,3.1275492505385327,0.3573254644870758,0.2962697047072074,5.2,26,1.0,0.45364683866500854,1.8220033645629883,0.0,3.2108314037323,7,13,7,6.0,6,6,0,0,0,0,,2,0.45364683239478737,5.117572607340516
straight_line,eval_flow_id,20,0,1,0,3.805200759686676,0.37087753415107727,0.5902652278383509,10.200000000000001,51,1.0,0.40056586265563965,1.1649589538574219,0.0,0.9662254452705383,18,23,18,5.0,5,5,0,0,0,0,,22,0.40056586777706005,4.1847806560333956
straight_line,eval_flow_id,21,0,1,0,5.31989952765013,0.437717080116272,0.2139265690627248,3.8000000000000003,19,1.0,1.0973604917526245,2.189722776412964,0.0,1.1216486692428589,4,11,4,7.0,7,7,0,0,0,0,,5,1.0973604646761341,3.464080263156996
straight_line,eval_flow_id,22,0,1,0,3.608403398593267,0.5022991895675659,0.3433342630522665,6.0,30,1.0,0.38985398411750793,1.6144719123840332,0.0,3.254387378692627,15,23,15,8.0,8,8,0,0,0,0,,11,0.3898539749425371,8.206731463259747
straight_line,eval_flow_id,23,0,1,0,5.7633655395196834,0.27704593539237976,0.26092109175752926,4.6000000000000005,23,1.0,1.8757838010787964,2.806434392929077,0.2560945153236389,2.673207998275757,14,21,14,7.0,7,7,0,0,0,0,,5,1.8757837438854974,4.988903558818371
straight_line,eval_flow_id,24,0,1,0,3.007552501228121,0.47057002782821655,0.4139037372260546,7.2,36,1.0,0.39745962619781494,1.5178964138031006,0.0,2.8028182983398438,18,26,18,8.0,8,8,0,0,0,0,,17,0.39745963322893924,6.44591285358609
straight_line,eval_flow_id,25,0,1,0,3.156488628071897,0.4888332784175873,0.3903283184583937,6.800000000000001,34,1.0,0.4117800295352936,1.720201849937439,0.0,1.909899115562439,8,15,8,7.0,7,7,0,0,0,0,,0,0.4117800230879746,8.533421360008749
straight_line,eval_flow_id,26,0,1,0,5.780591726303101,0.5110878348350525,0.2727529173405953,4.800000000000001,24,1.0,0.5144581198692322,1.6119476556777954,0.0,1.2203620672225952,11,16,11,5.0,5,5,0,0,0,0,,15,0.5144581260773382,5.61445167508356
straight_line,eval_flow_id,27,1,0,1,2.6618940844422294,0.8258176445960999,0.97834073217646,16.8,84,1.0,0.4538594186306,1.595808506011963,0.0,1.3638486862182617,27,33,27,6.0,6,6,0,0,0,0,,27,0.45385943234201204,6.141549916349996
straight_line,eval_flow_id,28,0,1,0,4.761600401252508,0.5474725365638733,0.17861829428978665,3.2,16,1.0,0.36355602741241455,1.0412734746932983,0.020911525934934616,1.39854097366333,2,8,2,6.0,6,6,0,0,0,0,,3,0.3635560311424393,3.2209115260641483
straight_line,eval_flow_id,29,0,1,0,5.7415181288012755,0.3175244927406311,0.3080437302619857,5.4,27,1.0,0.5841625928878784,1.294808268547058,0.0,0.5711129903793335,7,12,7,5.0,5,5,0,0,0,0,,11,0.5841625921312895,5.670773561648058
straight_line,eval_flow_id,30,0,1,0,3.0848788437636,0.4754636883735657,0.5314725411356864,9.200000000000001,46,1.0,0.4114014506340027,1.1423349380493164,0.0,2.829082727432251,27,34,27,7.0,7,7,0,0,0,0,,25,0.4114014623085975,8.629499722778519
straight_line,eval_flow_id,31,0,1,0,6.224561706185341,0.4660697877407074,0.24914496539315217,4.4,22,1.0,0.377786785364151,1.051782488822937,0.0,1.5572261810302734,4,9,4,5.0,5,5,0,0,0,0,,2,0.3777867922632418,4.5301591237865
straight_line,eval_flow_id,32,0,1,0,4.637466027780816,0.4110688865184784,0.3080435078707435,5.4,27,1.0,0.6768019199371338,2.195815324783325,0.0,2.035858392715454,9,16,9,7.0,7,7,0,0,0,0,3.0812101743834255,13,0.6768019386286213,8.571934348141763
straight_line,eval_flow_id,33,0,1,0,3.186701899128301,0.5932555198669434,0.6492041325822648,11.200000000000001,56,1.0,0.4004029929637909,1.7162317037582397,0.0,3.2401034832000732,23,30,23,7.0,7,7,0,0,0,0,,26,0.4004030047741796,8.980991960448337
straight_line,eval_flow_id,34,0,1,0,3.606606879132859,0.4196738600730896,0.5432686806463294,9.4,47,1.0,0.5752440094947815,1.0801125764846802,0.0,3.3215911388397217,18,24,18,6.0,6,6,0,0,0,0,6.809478285973318,18,0.5752439917210808,5.1618711556720775
straight_line,eval_flow_id,35,0,1,0,3.402164033481053,0.446769654750824,0.40213881110408056,7.0,35,1.0,0.357333242893219,1.1069194078445435,0.0,2.7492387294769287,17,23,17,6.0,6,6,0,0,0,0,,21,0.35733325439665603,3.8391887477798283
straight_line,eval_flow_id,36,0,1,0,4.833845215685227,0.5427486896514893,0.19040035467704833,3.4000000000000004,17,1.0,0.5554618239402771,1.8029688596725464,0.24528448283672333,2.6088109016418457,11,18,11,7.0,7,7,0,0,0,0,,4,0.5554618136252762,3.6452844861229248
straight_line,eval_flow_id,37,0,1,0,3.6537981382731735,0.539037823677063,0.3314769019005153,5.800000000000001,29,1.0,0.6217291355133057,1.5785038471221924,0.0,1.4451688528060913,7,12,7,5.0,5,5,0,0,0,0,,2,0.6217291559045405,5.739052635324932
straight_line,eval_flow_id,38,0,1,0,5.3252449830373125,0.623695433139801,0.27271825987787135,4.800000000000001,24,1.0,0.5302150845527649,1.5198614597320557,0.0,0.7416723966598511,0,5,0,5.0,5,5,0,0,0,0,,2,0.5302150682909839,5.184893349214553
straight_line,eval_flow_id,39,0,1,0,5.426028916964659,0.5694043636322021,0.4256114046608297,7.4,37,1.0,0.422281950712204,1.9774527549743652,0.0,2.5649168491363525,15,21,15,6.0,6,6,0,0,0,0,,9,0.4222819646437407,7.242118778793636
straight_line,eval_flow_id,40,0,1,0,5.121756014369783,0.4256284236907959,0.23737398915983202,4.2,21,1.0,0.35452374815940857,2.1622681617736816,0.0,0.8803550004959106,4,9,4,5.0,5,5,0,0,0,0,,7,0.35452373973347295,7.821468137249315
straight_line,eval_flow_id,41,0,1,0,4.221041429717586,0.5647948384284973,0.6137687901664959,10.600000000000001,53,1.0,0.3607379198074341,1.297847032546997,0.0,2.4781322479248047,21,28,21,7.0,7,7,0,0,0,0,,23,0.36073792896091417,8.561753277809833
straight_line,eval_flow_id,42,0,1,0,4.194608680903912,0.6161059141159058,0.36681675090664173,6.4,32,1.0,0.7033941745758057,1.4222688674926758,0.0,1.696523666381836,7,13,7,6.0,6,6,0,0,0,0,,3,0.7033941615022015,6.333373520652246
straight_line,eval_flow_id,43,0,1,0,4.7328290939331055,0.5630607604980469,0.22568097810618112,4.0,20,1.0,0.3795223832130432,1.7227710485458374,0.0,1.4732122421264648,3,9,3,6.0,6,6,0,0,0,0,,4,0.37952238305845415,8.955252030956956
straight_line,eval_flow_id,44,0,1,0,3.1632274839472263,0.39069345593452454,0.5432444256485789,9.4,47,1.0,0.39784663915634155,0.896861732006073,0.0,2.1188406944274902,27,34,27,7.0,7,7,0,0,0,0,,35,0.3978466328767524,6.190685807426146
straight_line,eval_flow_id,45,0,1,0,3.5618162351410563,0.3485212028026581,0.4727451851773731,8.200000000000001,41,1.0,0.4352080523967743,2.0540390014648438,0.0,2.5381293296813965,14,21,14,7.0,7,7,0,0,0,0,,0,0.43520806413395485,8.181689255445036
straight_line,eval_flow_id,46,0,1,0,3.5281933374477155,0.2523815929889679,0.3786355884063285,6.6000000000000005,33,1.0,0.51825350522995,1.326169490814209,0.0,1.7784315347671509,11,17,11,6.0,6,6,0,0,0,0,,16,0.5182535310476335,5.291496419802145
straight_line,eval_flow_id,47,0,1,0,3.7926298299078214,0.483295738697052,0.6843632331984881,11.8,59,1.0,0.4190370440483093,2.249763011932373,0.0,1.2280431985855103,15,22,15,7.0,7,7,0,0,0,0,,15,0.4190370318513105,5.249393316177885
straight_line,eval_flow_id,48,0,1,0,5.453527530034383,0.5611320734024048,0.343300708091816,6.0,30,1.0,0.4154320955276489,1.1566931009292603,0.0,1.6454704999923706,12,19,12,7.0,7,7,0,0,0,0,,0,0.4154321060187513,8.84239895506575
straight_line,eval_flow_id,49,0,1,0,4.939855295678844,0.2749766707420349,0.2609824229623209,4.6000000000000005,23,1.0,0.5598946213722229,1.7805167436599731,0.0,1.0507739782333374,4,10,4,6.0,6,6,0,0,0,0,,5,0.5598946445563261,8.708011016908316
reactive,eval_flow_id,0,0,0,0,3.4068279752731323,1.9043277502059937,0.8988478840775354,100.0,500,1.0,0.4276481568813324,1.8090763092041016,0.0,1.0824445486068726,148,155,148,7.0,7,7,0,0,0,0,,185,0.42764815492333347,6.760921847751941
reactive,eval_flow_id,1,0,1,0,3.691637639488493,0.5898420810699463,0.9535840957193269,86.80000000000001,434,1.0,0.5817961692810059,1.4923572540283203,0.0,2.5166172981262207,95,101,95,6.0,6,6,0,0,0,0,,111,0.5817961773681577,8.228143176982359
reactive,eval_flow_id,2,0,0,0,3.4318047642707823,1.9675147533416748,0.9028942977492036,100.0,500,1.0,0.8814745545387268,2.348489284515381,0.0,0.45203566551208496,142,150,142,8.0,8,8,0,0,0,0,,162,0.8814745365310825,3.847450386571014
reactive,eval_flow_id,3,0,0,1,3.8094278457164763,0.8529295921325684,1.0,100.0,500,1.0,1.6532113552093506,2.449190616607666,0.0,0.0,164,170,164,6.0,6,6,0,0,0,0,98.20000000000002,246,1.653211366220267,0.8
reactive,eval_flow_id,4,0,1,0,4.279298542306581,0.5369330048561096,1.0,51.400000000000006,257,1.0,0.5116931796073914,1.7314739227294922,0.0,0.0,77,82,77,5.0,5,5,0,0,0,0,,98,0.5116931524265063,0.8
